listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
4166,Kartal,apartment,fair,C,109.7,2.5,0.0,4,3,1,16,1,0,1,1,1.55,2.61,4.15,67.6,81.0,22.0,54,2024,164,5,114613
15623,Maltepe,apartment,good,B,91.5,11.7,0.0,4,3,2,15,1,0,1,1,0.42,0.33,2.61,52.7,117.0,281.0,0,2024,175,6,201136
11831,Umraniye,apartment,good,B,225.1,,,4,4,2,24,0,1,0,1,0.63,2.13,3.19,55.1,93.0,191.0,45,2025,165,6,337435
10744,Maltepe,apartment,fair,D,145.9,15.0,0.0,4,1,2,18,1,1,0,1,1.64,0.86,0.74,66.0,89.0,,27,2024,262,6,257482
8930,Kartal,residence,fair,A,181.6,,0.0,1,2,1,24,0,0,0,1,1.2,1.43,7.68,62.0,91.0,51.0,6,2023,287,2,302351
10430,Kartal,residence,good,A,117.4,10.7,0.0,2,4,2,23,1,1,1,0,1.58,0.86,7.6,66.5,113.0,147.0,50,2024,249,4,108204
2147,Sariyer,apartment,poor,B,104.5,3.9,0.0,3,1,1,0,0,1,1,0,1.36,0.59,4.34,54.2,76.0,,48,2025,500,4,211748
5735,Kadikoy,apartment,fair,B,124.5,,0.0,1,1,2,5,0,1,0,1,1.16,2.5,0.92,60.5,50.0,567.0,4,2025,181,3,277187
19898,Fatih,duplex,excellent,B,180.8,8.6,0.0,5,3,1,16,0,0,1,0,0.79,0.28,4.78,57.3,95.0,200.0,31,2023,226,6,279609
2663,Maltepe,apartment,good,A,163.5,,0.0,2,1,1,11,0,0,0,0,1.17,0.31,2.8,58.7,36.0,98.0,42,2024,303,3,177503
14606,Uskudar,residence,good,C,114.8,8.2,0.0,1,2,2,9,1,1,0,1,4.02,0.59,4.16,50.1,,54.0,55,2024,405,3,170145
19279,Maltepe,residence,good,B,115.9,2.0,,3,3,2,17,0,0,1,0,0.98,2.24,2.49,47.1,66.0,289.0,58,2025,98,5,160057
19033,Kartal,residence,good,B,147.0,2.4,0.0,1,2,1,1,0,1,1,1,,2.86,1.02,47.2,103.0,,30,2024,402,2,223713
19408,Fatih,residence,fair,A,263.4,5.0,0.0,3,4,1,21,0,1,1,0,0.59,2.95,7.43,47.3,70.0,,46,2023,271,4,383966
8361,Bakirkoy,apartment,good,D,156.1,14.8,0.0,2,4,2,16,0,1,0,0,0.42,0.74,4.12,,96.0,332.0,18,2025,332,4,330617
587,Kartal,apartment,excellent,B,86.0,12.9,0.0,3,2,2,17,0,1,1,1,3.05,0.7,10.86,51.5,57.0,228.0,57,2024,177,5,136301
10106,Kartal,apartment,good,B,240.4,15.2,0.0,6,3,1,2,1,0,0,1,1.75,0.81,2.09,50.8,83.0,16.0,37,2025,47,7,343313
17002,Bakirkoy,apartment,fair,A,100.3,3.5,,4,2,2,10,1,1,1,0,1.9,0.48,0.58,68.8,80.0,112.0,33,2024,352,6,139740
3195,Fatih,residence,fair,B,241.3,,0.0,4,4,2,1,0,0,1,1,0.39,0.78,6.12,53.4,63.0,268.0,14,2025,324,6,567395
17227,Fatih,apartment,fair,A,152.4,,0.0,6,2,2,12,1,0,0,0,,0.5,1.21,57.2,,407.0,0,2024,351,8,264225
2954,Maltepe,apartment,good,B,214.2,8.3,,1,4,1,13,1,0,0,1,0.74,1.25,5.05,54.6,91.0,,54,2025,200,2,241381
2267,Sisli,duplex,fair,C,138.7,5.4,0.0,1,4,2,21,1,0,1,1,0.28,0.4,8.19,67.0,66.0,214.0,13,2023,96,3,490162
9445,Kadikoy,duplex,excellent,C,125.6,12.8,0.0,4,1,2,18,1,0,1,0,2.12,1.17,17.01,64.3,,305.0,59,2024,264,6,197052
6179,Uskudar,loft,poor,B,181.8,,0.0,2,4,2,21,0,1,0,1,1.3,,1.15,66.5,67.0,298.0,23,2024,174,4,448125
11305,Kartal,loft,fair,C,125.3,8.2,,5,1,1,13,1,1,0,0,3.37,0.3,3.44,,27.0,143.0,29,2024,171,6,135620
11633,Kartal,apartment,good,B,215.6,,,6,3,1,18,0,0,0,1,1.14,1.42,6.66,57.5,62.0,134.0,30,2025,147,7,349752
5533,Umraniye,detached,poor,C,88.2,7.3,0.0,1,2,1,2,0,1,1,0,1.05,3.34,1.28,54.4,75.0,,37,2025,343,2,99364
11344,Besiktas,apartment,good,A,142.2,9.7,0.0,2,1,2,8,1,1,1,0,2.67,1.93,2.08,61.8,44.0,138.0,32,2024,346,4,306830
4510,Kadikoy,loft,good,A,60.4,2.1,0.0,1,3,1,7,0,0,1,1,1.0,0.51,2.62,60.0,75.0,130.0,31,2025,327,2,154508
9056,Sariyer,apartment,fair,C,177.5,9.0,0.0,6,4,2,24,1,1,0,0,0.5,1.25,4.57,61.8,87.0,367.0,56,2023,197,8,360980
19553,Umraniye,detached,fair,B,158.9,4.4,143.9,3,4,1,16,0,1,1,1,0.98,1.08,0.5,54.2,,200.0,32,2025,209,4,252092
4047,Maltepe,residence,fair,D,112.2,,0.0,2,4,1,6,1,0,1,1,2.52,1.34,2.67,46.5,52.0,323.0,37,2024,141,3,234539
13142,Maltepe,apartment,fair,C,134.8,11.0,,6,3,2,4,0,0,1,0,1.59,0.2,3.0,58.3,40.0,15.0,40,2025,490,8,151732
1281,Besiktas,apartment,excellent,A,155.7,1.3,,2,3,2,15,0,1,0,0,2.67,1.07,1.07,58.1,62.0,96.0,32,2024,283,4,422243
5218,Uskudar,apartment,fair,C,66.1,8.0,0.0,3,1,1,18,0,0,0,1,1.05,1.31,4.53,62.6,,,58,2024,129,4,102679
14760,Besiktas,residence,good,C,178.7,8.6,0.0,3,3,1,24,1,1,0,0,1.6,4.27,2.47,57.5,100.0,47.0,3,2024,314,4,529789
4922,Besiktas,apartment,excellent,A,162.3,12.1,0.0,6,1,2,11,1,1,1,1,3.59,1.87,3.29,44.8,,102.0,38,2024,255,8,569110
9876,Kadikoy,duplex,poor,A,192.6,13.4,0.0,6,1,1,10,0,0,1,1,,1.6,10.94,,52.0,15.0,29,2024,185,7,478173
8604,Sisli,apartment,good,B,139.5,11.1,,1,3,1,18,1,0,0,0,2.02,1.35,3.16,58.4,65.0,,32,2023,210,2,274940
10819,Beyoglu,apartment,poor,B,220.6,,0.0,5,3,1,21,1,0,1,0,2.63,0.72,2.74,62.4,109.0,,23,2024,275,6,403670
14215,Kadikoy,apartment,fair,A,140.0,6.9,0.0,4,1,2,18,0,0,1,0,1.29,0.93,1.28,73.0,73.0,253.0,25,2025,190,6,220479
13547,Beyoglu,apartment,poor,C,155.0,11.1,0.0,5,1,2,6,1,0,1,1,2.37,1.07,2.93,60.0,91.0,444.0,43,2023,208,7,252607
2639,Sisli,detached,excellent,A,123.7,0.7,109.6,1,2,2,15,1,1,0,0,0.25,1.55,3.61,54.0,131.0,143.0,11,2023,200,2,349157
3546,Fatih,apartment,poor,A,149.7,,,6,2,2,16,0,1,0,0,,0.33,3.39,79.5,84.0,47.0,10,2023,273,8,223401
9667,Sariyer,residence,excellent,D,72.1,2.5,0.0,5,3,1,11,1,0,1,1,0.18,1.7,0.94,62.4,86.0,470.0,14,2025,235,6,258609
15358,Maltepe,apartment,good,A,158.5,16.3,0.0,2,3,2,19,0,1,0,1,0.46,0.49,0.92,63.3,44.0,111.0,15,2025,139,4,270441
15257,Sisli,detached,fair,A,156.9,,140.8,6,2,2,21,1,0,0,1,4.53,1.41,0.5,53.5,87.0,,34,2024,184,8,405233
5169,Fatih,detached,good,C,138.4,8.5,0.0,6,1,2,6,1,0,1,1,2.7,1.43,4.61,56.9,86.0,329.0,25,2025,320,8,252592
9499,Kadikoy,apartment,fair,D,132.4,,0.0,1,4,1,5,1,0,0,1,1.71,1.1,4.15,60.0,,170.0,11,2023,298,2,293001
14101,Atasehir,apartment,excellent,C,194.5,,0.0,6,3,1,12,1,1,0,0,0.71,1.23,0.64,53.3,,348.0,12,2025,47,7,435340
6333,Kartal,residence,excellent,B,245.8,,,3,3,1,9,0,1,0,0,1.31,0.48,3.71,69.8,87.0,269.0,28,2025,248,3,385580
11001,Maltepe,residence,fair,C,105.1,15.2,,1,2,2,8,1,1,1,1,2.45,0.39,1.3,63.9,81.0,147.0,37,2023,424,3,162259
16613,Maltepe,detached,fair,D,92.4,11.2,,5,2,1,8,1,1,1,1,1.31,1.11,7.4,61.0,76.0,179.0,36,2024,189,6,197786
18136,Umraniye,detached,excellent,B,98.4,2.0,43.1,2,3,1,3,0,0,1,1,0.51,0.54,2.9,70.3,94.0,138.0,40,2025,236,4,171718
8876,Umraniye,detached,excellent,B,141.5,,357.1,6,4,2,1,1,1,0,0,1.77,1.35,5.81,61.7,61.0,4.0,4,2025,336,8,304330
2443,Uskudar,apartment,excellent,B,81.4,7.3,0.0,4,2,2,10,1,1,0,0,0.53,3.06,0.5,67.5,99.0,96.0,8,2023,279,7,188729
6075,Besiktas,residence,good,A,127.8,15.7,,5,1,1,5,0,1,0,1,1.54,2.33,5.27,64.7,,139.0,13,2024,307,6,388571
13239,Bakirkoy,apartment,fair,B,150.5,6.0,0.0,5,3,1,9,1,1,0,1,0.93,1.42,4.77,66.4,88.0,38.0,47,2024,279,6,332101
8104,Fatih,apartment,fair,C,77.8,11.2,0.0,5,2,1,6,0,1,0,1,3.79,1.75,2.59,66.1,112.0,106.0,30,2025,309,6,139879
14990,Atasehir,apartment,fair,,186.3,6.1,0.0,1,1,2,16,1,1,1,1,2.46,,0.64,66.6,47.0,41.0,17,2025,235,3,394512
1571,Uskudar,duplex,poor,C,61.3,7.6,0.0,5,1,2,17,0,0,0,0,1.18,0.55,3.49,70.5,,,25,2024,392,7,95858
1399,Kartal,loft,excellent,C,186.2,1.1,,3,2,1,12,1,1,0,0,0.86,0.42,2.44,,87.0,58.0,13,2024,10,4,259341
2282,Umraniye,duplex,good,C,85.6,17.0,,4,2,1,3,0,1,1,0,0.21,,2.53,51.5,100.0,171.0,29,2025,115,6,116023
8652,Kadikoy,apartment,fair,A,201.9,8.5,,1,4,2,14,1,1,1,0,,0.88,2.12,64.0,92.0,,29,2023,175,3,387952
9247,Kartal,apartment,good,A,96.5,7.2,0.0,3,3,2,17,1,1,0,1,1.75,,11.93,48.8,,222.0,21,2025,280,6,156019
17307,Beyoglu,detached,excellent,C,193.4,,,1,4,2,19,0,0,1,1,1.95,0.32,1.88,65.2,125.0,189.0,25,2025,159,3,533327
2022,Fatih,apartment,fair,C,82.3,11.3,,5,3,1,2,0,1,1,1,1.13,0.58,4.74,57.3,75.0,226.0,46,2024,156,6,142699
18708,Umraniye,apartment,fair,C,88.8,9.8,0.0,4,1,1,14,1,0,0,1,3.8,2.14,2.76,56.5,77.0,316.0,42,2024,292,5,101818
17133,Uskudar,duplex,fair,B,163.9,,,5,4,2,16,0,1,0,0,3.44,0.45,9.02,41.5,123.0,269.0,25,2025,366,6,295998
3895,Sisli,apartment,excellent,C,146.4,6.9,0.0,5,1,2,21,1,0,0,1,0.66,0.3,3.26,57.7,,96.0,4,2024,414,8,311171
18742,Maltepe,residence,excellent,B,102.8,4.7,0.0,6,2,1,11,0,1,0,0,3.05,2.86,5.47,54.7,57.0,248.0,57,2025,223,7,109200
16073,Besiktas,residence,good,D,170.8,,0.0,2,1,1,7,1,1,1,1,0.9,1.51,6.31,40.0,93.0,32.0,32,2025,197,3,529115
19634,Maltepe,residence,good,D,178.8,7.6,0.0,1,3,2,11,0,0,1,0,1.21,1.45,1.96,59.8,60.0,86.0,3,2025,60,3,273621
4882,Uskudar,apartment,poor,B,179.9,8.3,,5,2,1,3,1,0,0,1,0.53,1.86,6.22,54.5,114.0,,48,2025,247,6,291149
9976,Besiktas,loft,excellent,B,114.1,11.3,0.0,3,4,2,20,0,0,0,1,0.39,1.66,7.25,57.1,103.0,401.0,3,2024,194,5,496075
2003,Umraniye,apartment,poor,A,79.7,,0.0,6,2,2,12,1,1,1,1,1.53,0.79,9.3,58.6,82.0,106.0,28,2025,199,8,90708
18669,Umraniye,apartment,poor,C,107.5,11.4,0.0,6,2,2,23,0,1,0,0,1.54,0.6,5.24,52.8,88.0,592.0,40,2025,10,8,113427
2557,Sisli,apartment,good,D,151.5,,0.0,5,3,1,24,1,0,0,0,2.44,,0.5,58.7,62.0,,29,2025,109,6,293177
8815,Kartal,apartment,poor,B,110.2,,,4,4,2,0,1,1,1,1,1.54,1.87,1.46,67.7,83.0,166.0,57,2024,229,6,119563
2306,Bakirkoy,residence,good,A,95.9,9.4,0.0,4,3,2,20,1,0,1,0,0.65,1.07,1.08,54.1,76.0,353.0,24,2024,258,6,184023
11267,Sisli,duplex,fair,C,96.9,15.0,546.5,6,4,1,19,1,0,0,1,0.77,1.79,0.63,54.0,101.0,259.0,51,2023,204,7,228485
13762,Umraniye,duplex,good,B,166.8,11.5,,4,1,1,3,1,1,0,1,0.48,1.06,9.19,58.5,77.0,440.0,49,2024,228,5,210978
12550,Fatih,apartment,good,A,177.5,7.6,0.0,5,1,1,8,0,1,0,0,1.3,0.74,0.86,50.0,92.0,149.0,26,2025,338,6,242490
18252,Atasehir,apartment,fair,B,119.4,6.6,0.0,3,1,1,19,1,1,0,1,0.55,1.18,2.47,,99.0,127.0,54,2025,158,4,183758
903,Bakirkoy,apartment,good,D,118.0,5.7,,1,3,2,6,1,1,0,0,0.55,,0.97,68.5,119.0,308.0,53,2024,110,3,167865
16086,Umraniye,apartment,good,C,99.9,,0.0,1,1,1,23,1,0,1,1,0.77,,1.09,61.5,59.0,286.0,40,2025,184,2,110983
7133,Kadikoy,apartment,fair,B,104.8,10.7,0.0,2,1,2,9,1,1,1,0,0.44,0.43,1.9,46.0,85.0,384.0,53,2024,236,4,131194
182,Sisli,residence,excellent,C,165.1,8.8,0.0,6,2,2,24,0,0,0,1,1.6,0.71,0.5,62.8,92.0,97.0,8,2024,246,8,557214
1064,Umraniye,residence,poor,C,103.5,3.5,,5,1,2,14,1,1,0,0,2.2,,3.04,55.0,60.0,126.0,1,2024,84,7,170714
7730,Uskudar,apartment,poor,D,83.9,,0.0,5,4,2,24,0,1,1,1,1.66,0.68,4.2,75.6,74.0,376.0,45,2024,158,7,167819
14475,Umraniye,apartment,good,A,149.9,,0.0,4,4,2,21,0,1,1,1,0.68,0.74,2.31,63.0,119.0,113.0,57,2025,298,6,137024
11288,Umraniye,apartment,good,A,124.3,11.8,0.0,4,1,1,20,0,0,0,0,0.39,0.39,3.17,56.4,89.0,132.0,19,2024,289,5,108466
4773,Umraniye,apartment,good,B,106.1,6.3,0.0,1,4,2,24,1,0,0,0,0.36,2.66,2.42,62.3,72.0,,29,2023,290,3,120500
1854,Sisli,apartment,poor,B,189.8,2.8,,2,2,2,13,1,1,0,1,1.11,1.75,3.83,60.2,110.0,111.0,1,2024,354,5,429475
13167,Maltepe,detached,good,A,82.7,,,2,1,2,21,1,1,1,1,1.57,0.36,1.58,54.1,105.0,41.0,24,2025,282,4,211442
9631,Besiktas,residence,good,A,129.5,10.0,,1,3,1,18,0,1,0,0,3.64,0.93,1.67,46.5,48.0,26.0,27,2024,366,2,328573
9688,Maltepe,duplex,good,C,122.0,10.1,45.8,2,2,1,10,0,0,1,1,1.37,0.29,2.61,54.0,67.0,,39,2025,163,4,225023
16660,Sisli,residence,poor,C,81.2,,,3,2,1,18,0,1,1,0,2.5,0.96,1.8,59.1,75.0,136.0,8,2023,194,4,143609
8909,Maltepe,apartment,excellent,A,129.7,9.2,0.0,6,1,1,15,1,0,1,1,1.21,3.26,1.86,54.2,66.0,144.0,50,2025,203,7,212839
5555,Bakirkoy,detached,fair,B,173.3,11.0,38.4,3,3,1,13,1,1,1,1,3.12,0.52,1.15,57.6,74.0,286.0,33,2025,322,4,405817
13643,Kadikoy,apartment,fair,B,89.8,0.2,0.0,2,4,2,16,1,1,0,1,1.73,0.54,1.34,60.0,98.0,194.0,16,2025,293,4,255628
8288,Kadikoy,apartment,good,A,217.2,7.9,,2,1,1,9,1,1,0,0,0.16,0.19,1.43,65.3,98.0,24.0,11,2023,137,3,468814
15029,Bakirkoy,duplex,good,B,211.6,,267.2,4,4,2,4,1,0,1,1,0.99,,0.5,57.5,80.0,70.0,39,2025,298,6,658107
17568,Umraniye,residence,good,B,241.7,10.5,0.0,1,1,2,23,0,1,1,0,0.8,1.4,1.14,44.4,51.0,181.0,47,2025,97,3,317537
19402,Umraniye,duplex,excellent,C,272.2,,22.7,5,4,1,18,1,0,1,1,1.78,2.24,2.38,53.1,,,30,2025,143,6,546527
18183,Fatih,apartment,fair,A,170.3,0.0,,5,1,2,2,0,1,0,0,1.31,1.87,6.99,54.6,69.0,187.0,42,2023,176,7,178606
1927,Maltepe,apartment,good,B,157.0,8.8,0.0,2,3,2,0,0,1,0,0,2.07,0.88,13.22,62.9,93.0,271.0,13,2024,154,4,195259
7678,Beyoglu,duplex,fair,B,172.4,8.5,0.0,4,4,1,0,0,0,0,1,2.26,2.78,2.18,43.8,,80.0,58,2024,41,5,287894
16672,Fatih,duplex,poor,C,140.3,,159.8,1,2,1,19,0,1,1,1,2.43,0.77,4.36,56.2,67.0,95.0,37,2024,262,2,277139
16583,Atasehir,apartment,poor,A,94.7,10.3,0.0,5,3,2,17,1,1,0,0,0.36,0.72,2.79,66.4,64.0,170.0,13,2024,272,7,181363
11753,Maltepe,detached,good,C,126.4,11.9,,1,2,2,20,0,1,0,0,0.57,1.92,9.52,67.4,,147.0,19,2023,120,3,191861
9186,Kartal,residence,fair,A,79.0,10.2,,6,1,2,8,1,0,0,0,0.6,2.02,2.11,65.6,88.0,99.0,56,2025,163,8,96463
51,Besiktas,apartment,fair,B,192.3,5.6,0.0,6,1,2,6,1,0,1,1,3.78,0.77,1.01,55.5,95.0,214.0,50,2025,94,8,466140
17128,Umraniye,apartment,poor,B,104.8,,0.0,4,1,2,22,0,0,0,0,0.73,0.52,3.81,72.0,66.0,138.0,51,2023,226,6,82776
14014,Sisli,residence,good,B,95.1,5.6,,3,3,1,0,0,1,1,0,2.44,1.04,0.99,65.3,,149.0,0,2024,186,4,247978
2498,Umraniye,duplex,good,C,69.4,13.9,,4,3,2,2,1,0,0,1,0.88,0.87,2.25,74.4,82.0,64.0,62,2025,417,6,70025
12405,Bakirkoy,duplex,fair,C,120.2,4.9,,5,3,2,17,0,0,0,0,0.99,1.2,0.5,59.7,93.0,,58,2023,239,6,240889
15855,Maltepe,duplex,good,A,113.4,7.5,127.7,6,4,1,1,1,1,0,1,2.44,0.57,1.34,61.0,61.0,323.0,7,2023,266,7,266686
9685,Bakirkoy,residence,poor,B,86.1,6.5,0.0,5,4,1,12,1,0,0,1,1.12,1.19,4.68,,79.0,265.0,52,2025,221,6,149895
6957,Fatih,apartment,fair,A,239.5,,0.0,5,2,1,15,0,0,1,1,0.76,1.11,0.65,39.1,66.0,368.0,3,2023,344,6,514698
11931,Umraniye,residence,good,A,147.6,,,6,3,2,9,0,1,0,0,2.05,0.57,2.32,56.9,74.0,186.0,9,2024,271,8,203142
2459,Umraniye,apartment,fair,B,111.8,8.3,0.0,1,4,2,9,0,1,1,0,0.22,1.6,1.37,56.1,97.0,121.0,57,2025,235,2,106777
15756,Atasehir,apartment,good,D,197.6,0.0,,6,4,1,7,1,1,1,0,0.33,0.29,0.93,59.8,82.0,94.0,32,2024,358,7,345914
19936,Sariyer,apartment,good,C,127.0,,0.0,3,4,2,13,1,0,1,0,3.38,0.96,3.79,53.4,65.0,241.0,29,2023,10,5,313116
8443,Uskudar,residence,good,B,222.3,12.9,,5,1,2,11,0,1,0,1,1.19,2.23,3.0,42.5,51.0,303.0,7,2024,275,7,549411
10414,Uskudar,apartment,excellent,B,251.8,9.0,0.0,3,2,2,21,1,1,0,0,0.25,1.78,3.36,50.1,134.0,223.0,1,2024,233,5,664017
5377,Maltepe,residence,fair,C,100.1,,0.0,5,2,2,5,0,1,0,0,1.24,1.43,10.75,62.9,105.0,68.0,57,2024,250,7,127505
19696,Atasehir,apartment,fair,B,110.2,7.3,,6,4,1,15,1,1,0,0,0.73,1.19,1.28,56.3,120.0,380.0,50,2024,400,7,206434
6758,Fatih,duplex,good,A,80.7,7.4,96.1,6,3,1,24,1,0,1,0,1.07,0.37,1.27,46.4,,132.0,20,2024,301,7,205805
6216,Bakirkoy,apartment,fair,C,90.5,12.8,,2,2,1,0,1,1,0,0,0.58,1.75,1.52,68.5,79.0,223.0,31,2025,186,3,134542
3932,Sisli,apartment,poor,C,152.1,,,4,2,2,3,1,1,0,1,3.48,1.71,7.46,,83.0,105.0,53,2023,329,6,242393
13954,Kartal,detached,excellent,B,207.7,1.3,0.0,1,3,2,22,0,1,1,0,1.22,0.92,1.31,51.5,49.0,226.0,51,2023,219,3,309173
11973,Umraniye,residence,fair,,108.2,,,2,1,2,10,1,0,1,1,0.45,0.81,1.99,72.0,57.0,546.0,20,2023,289,4,177283
13113,Umraniye,residence,good,A,156.5,,0.0,1,1,1,19,1,0,0,0,,1.34,7.65,,88.0,63.0,9,2025,284,2,181711
9470,Umraniye,residence,good,C,120.6,,,2,2,1,22,1,0,0,1,0.9,,5.06,56.8,73.0,507.0,50,2023,297,3,207442
7402,Bakirkoy,apartment,excellent,C,125.8,,0.0,5,2,2,17,1,0,1,0,0.87,2.01,9.97,57.5,78.0,435.0,25,2025,406,7,188640
8318,Besiktas,apartment,excellent,A,194.1,8.2,0.0,3,1,2,21,0,1,0,0,2.83,0.62,5.93,59.5,84.0,51.0,21,2025,154,5,535518
12030,Sisli,apartment,fair,C,145.9,9.5,0.0,3,4,2,6,1,1,0,0,0.8,0.93,2.03,66.8,78.0,167.0,0,2024,171,5,332133
1098,Fatih,detached,poor,C,105.4,9.6,0.0,3,2,2,0,1,1,1,1,3.38,0.17,6.53,55.9,70.0,184.0,28,2025,327,4,208814
8360,Kadikoy,apartment,fair,A,147.5,5.9,0.0,5,4,1,14,0,1,1,1,0.28,1.62,3.82,66.5,52.0,129.0,10,2024,335,6,666026
9697,Atasehir,apartment,fair,D,148.1,,,4,2,2,19,1,0,0,0,0.76,0.13,3.79,47.5,,99.0,5,2024,122,6,346882
11870,Maltepe,apartment,good,B,79.4,8.4,0.0,5,1,2,23,1,0,0,1,2.3,1.12,21.45,55.2,74.0,24.0,48,2024,160,7,117224
3935,Kartal,apartment,good,C,162.3,,0.0,4,2,1,9,0,0,1,1,1.55,1.12,0.5,,59.0,580.0,28,2023,214,5,260440
4069,Besiktas,apartment,fair,C,308.3,3.5,0.0,3,3,1,15,0,1,1,0,2.01,0.88,6.95,59.4,87.0,152.0,27,2024,222,4,585380
11559,Kadikoy,apartment,good,D,103.5,1.3,0.0,4,3,1,5,1,0,1,1,1.4,0.86,3.16,66.0,92.0,161.0,7,2025,207,5,300854
7276,Besiktas,apartment,fair,A,233.9,1.5,,6,2,1,14,1,0,0,0,0.59,1.15,4.8,58.0,72.0,54.0,21,2024,344,7,529386
206,Sisli,apartment,excellent,A,141.5,12.5,0.0,6,4,2,9,0,0,0,0,0.81,0.63,1.63,57.5,90.0,166.0,31,2024,280,8,244365
9626,Besiktas,residence,good,A,156.9,13.3,,3,4,2,14,0,0,1,1,2.07,1.4,3.47,61.0,74.0,68.0,22,2025,252,5,668455
10672,Umraniye,residence,excellent,B,131.2,,,2,1,1,14,1,0,1,1,1.49,,2.51,58.5,73.0,75.0,47,2025,177,3,181205
5447,Umraniye,detached,fair,C,170.6,,,3,1,1,23,1,1,1,1,1.64,1.55,5.87,56.5,120.0,447.0,27,2024,218,4,325978
2087,Bakirkoy,apartment,fair,D,135.5,11.8,,2,1,1,16,0,0,1,0,2.44,0.37,3.72,56.7,,159.0,33,2025,195,3,217134
3669,Bakirkoy,apartment,poor,C,193.8,11.0,,1,3,1,17,1,1,0,0,1.43,1.44,7.24,,83.0,415.0,0,2025,344,2,318415
15202,Umraniye,apartment,poor,C,100.7,5.0,,4,3,1,17,1,0,1,1,2.02,1.37,5.51,48.1,40.0,416.0,11,2024,188,4,140128
11492,Umraniye,apartment,poor,B,181.9,,0.0,2,4,1,12,0,0,0,0,1.76,0.07,2.89,61.9,,538.0,57,2024,147,3,155813
18248,Kartal,duplex,good,B,146.2,10.2,411.0,4,3,2,6,0,0,1,0,1.13,0.72,4.54,40.4,67.0,59.0,11,2024,297,6,269074
19300,Umraniye,apartment,good,B,73.8,4.5,0.0,2,4,1,14,1,1,1,0,1.56,1.17,1.97,63.4,59.0,118.0,52,2023,191,3,79398
6528,Kadikoy,apartment,good,D,258.3,,0.0,1,3,2,19,0,1,1,0,1.87,1.97,3.73,53.2,101.0,138.0,52,2023,250,3,479416
18735,Besiktas,apartment,good,C,138.0,7.4,0.0,2,2,2,15,1,1,1,0,1.65,0.7,2.64,50.4,57.0,84.0,46,2024,292,4,292774
19780,Uskudar,duplex,fair,B,135.1,10.2,349.9,5,3,1,3,0,0,1,1,0.43,,2.26,59.6,90.0,137.0,56,2025,155,5,234337
16971,Atasehir,residence,excellent,C,94.7,,0.0,1,3,2,14,1,0,0,1,1.07,,4.39,45.6,,142.0,27,2024,155,3,239364
4919,Uskudar,duplex,good,A,229.2,3.6,0.0,1,2,1,15,0,0,0,1,2.67,0.93,6.21,,93.0,109.0,5,2023,393,2,516064
8243,Atasehir,apartment,fair,B,149.4,9.9,,2,3,2,5,1,0,0,0,,1.98,8.94,52.3,110.0,,41,2025,156,4,243105
10615,Sisli,apartment,good,A,115.8,4.4,0.0,5,4,2,8,1,1,1,0,0.57,1.45,2.11,50.0,87.0,,17,2025,227,6,255511
432,Fatih,loft,poor,C,129.5,9.4,,3,2,2,3,1,0,1,0,3.34,2.02,3.96,70.4,92.0,295.0,1,2024,244,5,216121
2534,Beyoglu,duplex,excellent,C,65.9,,379.0,2,4,1,12,1,0,0,0,1.13,0.7,1.45,60.9,78.0,98.0,16,2025,219,3,163089
2203,Kadikoy,residence,excellent,A,189.0,12.7,0.0,4,1,2,23,1,1,1,0,1.54,0.19,3.24,54.7,71.0,240.0,18,2024,81,6,478916
1573,Sariyer,residence,fair,C,137.3,,,3,1,2,23,0,0,0,0,1.01,0.65,10.44,55.5,96.0,453.0,28,2023,75,5,308758
8574,Kadikoy,apartment,good,B,145.3,9.5,0.0,6,1,1,13,0,0,1,0,0.88,1.88,4.34,65.8,79.0,106.0,0,2024,249,7,256809
10424,Kadikoy,detached,excellent,C,139.9,12.3,0.0,1,1,1,11,0,1,1,0,0.66,1.32,1.91,72.4,92.0,198.0,13,2024,245,2,427954
16448,Maltepe,loft,good,B,163.7,,,5,4,2,2,1,0,0,1,1.69,2.55,2.35,69.2,62.0,201.0,45,2024,306,8,289029
5269,Maltepe,loft,fair,A,124.7,,0.0,5,1,2,3,0,1,1,0,1.82,0.09,14.3,64.3,86.0,311.0,38,2024,98,7,140754
1278,Uskudar,apartment,fair,C,75.3,0.5,0.0,3,2,1,18,0,1,1,1,0.69,0.44,1.21,62.2,73.0,182.0,19,2024,225,4,136593
6678,Fatih,duplex,excellent,A,132.4,4.1,24.0,3,4,1,18,1,1,1,0,1.16,3.25,2.7,58.1,107.0,176.0,7,2024,128,4,314333
16621,Maltepe,loft,poor,A,188.8,,,4,4,2,12,1,1,1,0,3.66,1.29,2.25,52.9,77.0,237.0,33,2024,268,6,237672
9527,Maltepe,duplex,excellent,C,128.9,14.3,419.4,5,4,2,6,1,0,1,0,,2.37,4.38,65.0,,85.0,11,2023,32,7,278505
13631,Uskudar,duplex,good,A,109.8,19.4,343.5,2,3,2,16,1,0,0,1,2.52,0.44,4.22,65.5,84.0,111.0,39,2024,293,4,284844
